0 0 0
1 0 0
2 0 0
3 0 0
4 0 0
5 0 0
6 0 0
7 0 0
8 0 0
9 0 0
10 0 0
11 0 0
12 0 0
13 0 0
14 0 0
15 0 0
16 0 0
17 0 0
18 0 0
19 0 0
20 0 0
21 0 0
22 0 0
23 0 0
24 0 0
25 0 0
26 0 0
27 0 0
28 0 0
29 0 0
30 0 0
31 0 0
32 0 0
33 0 0
34 0 0
35 0 0
36 0 0
37 0 0
38 0 0
39 0 0
40 0 0
41 0 0
42 0 0
43 0 0
44 0 0
45 0 0
46 0 0
47 0 0
48 0 0
49 0 0
50 0 0
51 0 0
52 0 0
53 0 0
54 0 0
55 0 0
56 0 0
57 0 0
58 0 0
59 0 0
60 0 0
61 0 0
62 0 0
63 0 0
64 0 0
65 0 0
66 0 0
67 0 0
68 0 0
69 0 0
70 0 0
71 0 0
72 0 0
73 0 0
74 0 0
75 0 0
76 0 0
77 0 0
78 0 0
79 0 0
80 0 0
81 0 0
82 0 0
83 0 0
84 0 0
85 0 0
86 0 0
87 0 0
88 0 0
89 0 0
90 0 0
91 0 0
92 0 0
93 0 0
94 0 0
95 0 0
96 0 0
97 0 0
98 0 0
99 0 0
100 0 3
101 0 3
102 0 3
103 0 3
104 0 2
105 0 2
106 0 2
107 0 2
108 0 2
109 0 2
110 0 2
111 0 2
112 0 2
113 0 2
114 0 2
115 0 2
116 0 2
117 0 2
118 0 2
119 0 2
120 0 2
121 0 2
122 0 2
123 0 2
124 0 2
125 0 2
126 0 2
127 0 2
128 0 2
129 0 2
130 0 2
131 0 2
132 0 2
133 0 2
134 0 2
135 0 2
136 0 2
137 0 2
138 0 2
139 0 2
140 0 2
141 0 2
142 0 2
143 0 2
144 0 2
145 0 2
146 0 1
147 0 1
148 0 1
149 0 1
150 0 1
151 0 3
152 0 3
153 0 3
154 0 3
155 0 3
156 0 3
157 0 3
158 0 3
159 0 3
160 0 3
161 0 3
162 0 3
163 0 3
164 0 3
165 0 3
166 0 3
167 0 3
168 0 3
169 0 3
170 0 3
171 0 3
172 0 3
173 0 3
174 0 3
175 0 3
176 0 3
177 0 3
178 0 3
179 0 3
180 0 3
181 0 3
182 0 3
183 0 3
184 0 3
185 0 3
186 0 3
187 0 3
188 0 3
189 0 3
190 0 3
191 0 3
192 0 3
193 0 3
194 0 3
195 0 2
196 0 2
197 0 2
198 0 2
199 0 2
200 0 2
201 0 2
202 0 2
203 0 2
204 0 2
205 0 2
206 0 2
207 0 2
208 0 2
209 0 2
210 0 2
211 0 2
212 0 2
213 0 2
214 0 2
215 0 2
216 0 2
217 0 4
218 0 4
219 0 4
220 0 4
221 0 4
222 0 4
223 0 4
224 0 4
225 0 4
226 0 3
227 0 3
228 0 3
229 0 3
230 0 3
231 0 3
232 0 3
233 0 3
234 0 3
235 0 3
236 0 3
237 0 3
238 0 3
239 0 3
240 0 3
241 0 3
242 0 3
243 0 3
244 0 3
245 0 3
246 0 3
247 0 3
248 0 3
249 0 3
250 0 3
251 0 3
252 0 3
253 0 3
254 0 3
255 0 3
256 0 3
257 0 3
258 0 3
259 0 3
260 0 3
261 0 3
262 0 3
263 0 3
264 0 3
265 0 3
266 0 3
267 0 3
268 0 3
269 0 3
270 0 3
271 0 3
272 0 3
273 0 3
274 0 3
275 0 3
276 0 3
277 0 3
278 0 3
279 0 3
280 0 3
281 0 3
282 0 3
283 0 3
284 0 3
285 0 3
286 0 3
287 0 3
288 0 2
289 0 2
290 0 2
291 0 2
292 0 2
293 0 2
294 0 2
295 0 2
296 0 2
297 0 2
298 0 2
299 0 2
300 0 2
301 0 2
302 0 2
303 0 2
304 0 2
305 0 2
306 0 2
307 0 2
308 0 2
309 0 2
310 0 2
311 0 2
312 0 2
313 0 2
314 0 2
315 0 2
316 0 2
317 0 2
318 0 2
319 0 2
320 0 2
321 0 2
322 0 2
323 0 2
324 0 2
325 0 2
326 0 2
327 0 2
328 0 2
329 0 2
330 0 2
331 0 2
332 0 2
333 0 2
334 0 2
335 0 2
336 0 2
337 0 2
338 0 2
339 0 2
340 0 2
341 0 2
342 0 2
343 0 2
344 0 2
345 0 2
346 0 2
347 0 2
348 0 2
349 0 2
350 0 2
351 0 2
352 0 2
353 0 2
354 0 2
355 0 2
356 0 2
357 0 2
358 0 2
359 0 2
360 0 2
361 0 2
362 0 2
363 0 2
364 0 2
365 0 3
366 0 3
367 0 3
368 0 3
369 0 3
370 0 3
371 0 2
372 0 2
373 0 2
374 0 2
375 0 2
376 0 2
377 0 2
378 0 2
379 0 2
380 0 2
381 0 2
382 0 2
383 0 2
384 0 2
385 0 2
386 0 2
387 0 2
388 0 2
389 0 2
390 0 2
391 0 2
392 0 2
393 0 2
394 0 3
395 0 3
396 0 3
397 0 3
398 0 3
399 0 3
400 0 3
401 0 3
402 0 3
403 0 3
404 0 3
405 0 3
406 0 3
407 0 3
408 0 3
409 0 3
410 0 3
411 0 3
412 0 3
413 0 3
414 0 3
415 0 3
416 0 3
417 0 3
418 0 3
419 0 3
420 0 3
421 0 3
422 0 3
423 0 3
424 0 3
425 0 3
426 0 3
427 0 3
428 0 3
429 0 3
430 0 3
431 0 3
432 0 3
433 0 3
434 0 3
435 0 3
436 0 3
437 0 3
438 0 3
439 0 3
440 0 3
441 0 3
442 0 3
443 0 3
444 0 3
445 0 3
446 0 3
447 0 3
448 0 3
449 0 3
450 0 3
451 0 3
452 0 3
453 0 2
454 0 2
455 0 2
456 0 2
457 0 2
458 0 2
459 0 2
460 0 2
461 0 2
462 0 2
463 0 2
464 0 2
465 0 2
466 0 2
467 0 2
468 0 2
469 0 2
470 0 2
471 0 2
472 0 2
473 0 2
474 0 2
475 0 2
476 0 2
477 0 2
478 0 2
479 0 2
480 0 2
481 0 2
482 0 2
483 0 2
484 0 2
485 0 2
486 0 2
487 0 2
488 0 2
489 0 2
490 0 2
491 0 2
492 0 2
493 0 2
494 0 2
495 0 2
496 0 2
497 0 2
498 0 3
499 0 3
500 0 3
501 0 3
502 0 3
503 0 4
504 0 4
505 0 4
506 0 4
507 0 4
508 0 4
509 0 4
510 0 4
511 0 4
512 0 4
513 0 4
514 0 4
515 0 4
516 0 4
517 0 4
518 0 4
519 0 4
520 0 4
521 0 4
522 0 4
523 0 4
524 0 4
525 0 4
526 0 4
527 0 4
528 0 4
529 0 4
530 0 4
531 0 4
532 0 4
533 0 4
534 0 4
535 0 4
536 0 4
537 0 4
538 0 4
539 0 4
540 0 4
541 0 4
542 0 4
543 0 4
544 0 4
545 0 4
546 0 4
547 0 4
548 0 4
549 0 4
550 0 4
551 0 4
552 0 4
553 0 4
554 0 4
555 0 4
556 0 4
557 0 4
558 0 4
559 0 4
560 0 4
561 0 4
562 0 4
563 0 4
564 0 4
565 0 4
566 0 4
567 0 4
568 0 4
569 0 4
570 0 4
571 0 4
572 0 4
